run_id,seed,algorithm,fitness,base_objective,penalty,search_fitness,energy,delay,aoi,qoe,fairness,csr,runtime,nfe,pre_refinement_fitness,local_refinement_gain
4,20260704,CWTSSA,1.0384436644156998,0.696776997749033,0.3416666666666667,1.0384436644156998,60.54333750747492,1.912905622083685,2.235510286395404,0.3351701310693926,0.9207073228004592,0.6583333333333333,5.381563881000034,7551,1.0384436644156998,0.0
4,20260704,Greedy-ED,1.081007688648377,0.6726743553150436,0.4083333333333333,1.081007688648377,74.3704164887726,1.7204850428604506,2.043089707172169,0.3389695325147889,0.920147042793833,0.5916666666666667,0.2122851949999358,361,1.081007688648377,0.0
5,20260705,RIME,1.6300237838142435,1.1300237838142435,0.5,1.6300237838142435,145.1491770893812,4.414215232624533,4.735018283284495,0.2526937177362923,0.9150567011022142,0.5,4.3242857249999815,7551,1.6300237838142435,0.0
5,20260705,DBO,1.1008455314352636,0.7675121981019303,0.3333333333333333,1.1008455314352636,91.9215511472324,2.117034755954818,2.4378378066147794,0.2912065049929264,0.9587176873015164,0.6666666666666666,4.401672042999962,7551,1.1008455314352636,0.0
5,20260705,TLBO-HHO,1.1819108212349905,0.7819108212349903,0.4,1.1819108212349905,72.34318933111356,2.225467905520483,2.546270956180444,0.2886763459633638,0.9596591291550568,0.6,5.282098461000032,7551,1.1819108212349905,0.0
5,20260705,CWTSSA,1.1490190533006803,0.7740190533006803,0.375,1.1490190533006803,72.46063843348009,2.2397176884853787,2.560520739145339,0.2886967816726746,0.9605265805579288,0.625,4.383734591000007,7551,1.1490190533006803,0.0
5,20260705,Greedy-ED,1.1431238358127729,0.7347905024794397,0.4083333333333333,1.1431238358127729,115.94406734529976,1.856229482621652,2.1770325332816123,0.2949503637120368,0.95777590545541,0.5916666666666667,0.1985040900000285,361,1.1431238358127729,0.0
6,20260706,RIME,1.3301136203837578,0.9134469537170912,0.4166666666666666,1.3301136203837578,94.86208633809444,2.4505421825134013,2.75275802368298,0.2775524188691359,0.9084103899003354,0.5833333333333334,4.570137181000064,7551,1.3301136203837578,0.0
6,20260706,DBO,0.9587137292816158,0.6420470626149491,0.3166666666666666,0.9587137292816158,60.899311394864746,1.7130921451729726,2.015307986342552,0.3192266095054704,0.9383393894738492,0.6833333333333333,4.515344432000006,7551,0.9587137292816158,0.0
6,20260706,TLBO-HHO,0.972667853948838,0.6560011872821714,0.3166666666666666,0.972667853948838,71.17047673854421,1.6391689437983177,1.941384784967896,0.3245056367233313,0.9269211476830904,0.6833333333333333,4.907379811000055,7551,0.972667853948838,0.0
6,20260706,CWTSSA,0.9315533869422022,0.6398867202755356,0.2916666666666666,0.9315533869422022,81.82053703961463,1.5998058201657246,1.902021661335304,0.3215059932880783,0.9401932976069068,0.7083333333333334,4.593696321000039,7551,0.9315533869422022,0.0
6,20260706,Greedy-ED,0.9659784558169396,0.6326451224836062,0.3333333333333333,0.9659784558169396,88.82423952780624,1.4771222312947818,1.7793380724643604,0.3246417176356646,0.9404666509039504,0.6666666666666666,0.1972812369999701,361,0.9659784558169396,0.0
7,20260707,RIME,1.400909949470499,0.9592432828038324,0.4416666666666666,1.400909949470499,83.1282281659058,2.793262829039878,3.112246048569813,0.283284400357073,0.8324541609502457,0.5583333333333333,4.504653684000004,7551,1.400909949470499,0.0
7,20260707,DBO,0.9305964701220176,0.6555964701220177,0.275,0.9305964701220176,64.76464861311777,1.5118606626091395,1.8308438821390736,0.3292941666387252,0.9444798553244964,0.725,4.902036213000088,7551,0.9305964701220176,0.0
7,20260707,TLBO-HHO,0.9792155686395868,0.6625489019729203,0.3166666666666666,0.9792155686395868,58.74657153199338,1.5777769712839531,1.896760190813888,0.3278563440207843,0.9448801780891952,0.6833333333333333,4.356344121000007,7551,0.9792155686395868,0.0
7,20260707,CWTSSA,0.9303209158372168,0.6469875825038834,0.2833333333333333,0.9303209158372168,62.58135479022,1.4800948725083187,1.799078092038253,0.3317464225430891,0.942552123519842,0.7166666666666667,4.497530408999978,7551,0.9303209158372168,0.0
7,20260707,Greedy-ED,0.9423625975534192,0.6423625975534193,0.3,0.9423625975534192,78.24111134372595,1.35178142702918,1.6707646465591144,0.335545742043101,0.9450349794303382,0.7,0.1950859820000232,361,0.9423625975534192,0.0
8,20260708,RIME,1.4262466238558,1.0012466238558,0.425,1.4262466238558,128.97116388736993,4.254189092569108,4.543697217439454,0.2798462703990693,0.942261380057645,0.575,5.118007765000016,7551,1.4262466238558,0.0
8,20260708,DBO,0.9979466781380432,0.6896133448047099,0.3083333333333333,0.9979466781380432,67.77595006511655,1.82577642795589,2.1152845528262376,0.3275233450686159,0.9508810329155788,0.6916666666666667,4.506365275999997,7551,0.9979466781380432,0.0
8,20260708,TLBO-HHO,1.0944176644190595,0.7360843310857266,0.3583333333333333,1.0944176644190595,50.80549058762824,2.0174580456842355,2.3069661705545825,0.3185637362556073,0.9487870663313188,0.6416666666666667,4.484759291000046,7551,1.0944176644190595,0.0
