experiment,run_id,scenario_seed,method,reporting_fitness,base_objective,energy,delay,aoi,qoe,fairness,soft_csr,hard_feasible,capacity_utilisation,capacity_utilisation_max,assignment_unique,runtime_s,total_nfe,population_nfe,refinement_nfe,initial_nfe,candidate_nfe,final_reporting_nfe,generation_count,final_generation_candidate_count,reassignment_count,repair_failure_count,initial_population_hash,code_commit,search_fitness_not_reported
controlled_common_pipeline,15,20260715,RIME-common-pipeline,1.068186698908725,0.743186698908725,82.43144108757639,1.7259409312858716,1.9910385474887384,0.4152193469004947,0.9386179066655381,0.675,1,0.7641616211043836,1.0000000000000002,1,8.797315875,10232,9232,1000,50,9181,1,184,31,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,15,20260715,DBO-common-pipeline,1.0401575726978658,0.7234909060311991,85.25853941453187,1.7112101845453318,1.9763078007481987,0.41819791969844233,0.9378114921890854,0.6833333333333333,1,0.7661938734777298,1.0000000000000002,1,8.5719315,10232,9232,1000,50,9181,1,184,31,0,0,20e54501048758ef1530f5fcb3bccfef5ddd5ce67a0e9bcdbd8cd0283e2665ba,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,16,20260716,RDHO-common-pipeline,0.9724616121423744,0.6557949454757077,74.44692895305644,1.6618266033428692,1.9409622510023574,0.44635584542846707,0.9485126927957988,0.6833333333333333,1,0.7810663196467321,1.0000000000000002,1,9.339635166,10232,9232,1000,50,9181,1,184,31,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,16,20260716,RIME-common-pipeline,0.9833047733941624,0.6583047733941625,71.6124726710808,1.6920351359018746,1.971170783561363,0.4409559032237473,0.9453332586211436,0.675,1,0.7650210635596117,1.0000000000000002,1,9.29763475,10232,9232,1000,50,9181,1,184,31,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,16,20260716,DBO-common-pipeline,0.9681776025358618,0.6598442692025285,65.9999303928351,1.7711603654086097,2.050296013068098,0.44210432353264095,0.9453566264630163,0.6916666666666667,1,0.719585868508025,1.0000000000000002,1,8.877000125,10232,9232,1000,50,9181,1,184,31,0,0,c8d5db41178187ec9ce6634de3dc24dd8ea657239a63ec9795aa861e2ea4b165,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,17,20260717,RDHO-common-pipeline,1.1220475620991253,0.7720475620991252,119.08171624892525,2.0599009121852605,2.3745636051497425,0.41899116404318587,0.901685434372422,0.65,1,0.8805453787388919,1.0,1,9.350559834,10232,9232,1000,50,9181,1,184,31,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,17,20260717,RIME-common-pipeline,1.1386034708365425,0.7719368041698758,122.53068563079137,2.018240308582724,2.3329030015472068,0.4227694478986373,0.9036809681737782,0.6333333333333333,1,0.8926354970409752,1.0000000000000002,1,9.944627417,10232,9232,1000,50,9181,1,184,31,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,17,20260717,DBO-common-pipeline,1.1088978561280878,0.7588978561280878,116.88631077118796,2.003411246604466,2.318073939568948,0.4152311950144897,0.8952802333476731,0.65,1,0.8913946964735591,1.0,1,10.194851791,10232,9232,1000,50,9181,1,184,31,0,0,e6c940b8969078adf94ff05ae39be9fb0946bddd15ef9408a5c5bf3b17ce1009,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,18,20260718,RDHO-common-pipeline,0.8920887068276289,0.6254220401609621,105.86535256138592,1.9450338551229276,2.2970610663339706,0.4672558005547898,0.9278090336083974,0.7333333333333333,1,0.8148100086491435,1.0000000000000002,1,9.6035525,10232,9232,1000,50,9181,1,184,31,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,18,20260718,RIME-common-pipeline,0.8696168073096577,0.6196168073096577,102.08634901002306,1.9048491241302368,2.2568763353412797,0.4694466969440556,0.923616547147377,0.75,1,0.7939693781528239,1.0,1,9.58663625,10232,9232,1000,50,9181,1,184,31,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,18,20260718,DBO-common-pipeline,0.8752344668243319,0.6419011334909986,98.87079026548011,2.109094011317975,2.461121222529018,0.46685222168377943,0.9255761377283355,0.7666666666666667,1,0.7668367788636943,1.0,1,9.153494625,10232,9232,1000,50,9181,1,184,31,0,0,388f4144e8ae02424cbbd03cbde63d2270623707018a4a726b9aed3b005277ce,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,19,20260719,RDHO-common-pipeline,0.9489139518466798,0.6905806185133465,104.86590429237233,1.6947673154555551,1.9913338088652406,0.45117251673869196,0.8854255442593041,0.7416666666666667,1,0.7480031589045236,1.0000000000000002,1,9.688667292000002,10232,9232,1000,50,9181,1,184,31,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,19,20260719,RIME-common-pipeline,0.9522792871283091,0.6689459537949758,109.35225346178424,1.5646683239191717,1.8612348173288566,0.45760822478603824,0.8846920434451412,0.7166666666666667,1,0.7861673089260036,1.0,1,9.775746250000001,10232,9232,1000,50,9181,1,184,31,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,19,20260719,DBO-common-pipeline,0.9624495527210671,0.6791162193877338,102.10394667527471,1.636334360518004,1.9329008539276895,0.4563852165693721,0.889598014973246,0.7166666666666667,1,0.8019816639927861,1.0000000000000002,1,9.202727208,10232,9232,1000,50,9181,1,184,31,0,0,8b44508df483f609e739f9282a87d5849d60bf796ed39acac15ebae4b234679f,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,20,20260720,RDHO-common-pipeline,0.8718619574580524,0.5968619574580524,80.50780659359803,1.7179832656335243,2.0439201819130712,0.48161445213064963,0.8948456119154797,0.725,1,0.8203548716331259,1.0000000000000002,1,9.309080333,10232,9232,1000,50,9181,1,184,31,0,0,d856381a4c60ca8561e5d36a56404f74cc45268692cc9aae2ac033e1e9612bef,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
controlled_common_pipeline,20,20260720,RIME-common-pipeline,0.8995989159371588,0.6329322492704921,87.19549136226172,1.8205430519727774,2.146479968252325,0.47310815676090434,0.8965847712453056,0.7333333333333333,1,0.8195565525601605,1.0000000000000002,1,9.495732459000001,10232,9232,1000,50,9181,1,184,31,0,0,d856381a4c60ca8561e5d36a56404f74cc45268692cc9aae2ac033e1e9612bef,cf499f2d1a0f37859cc045cf3c902815b81927f1,True
